id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,50_50,match_id,possession_team_id,team_id,player_id,counterpress,out
03cdec18-2576-4c93-9564-f0bd7aed69fa,100,1,00:01:46.044,1,46,50/50,6,Romania,Regular Play,Romania,Dennis Man,Right Midfield,"[98.2, 73.5]",0.0,True,['ed08355d-a562-4635-b5a3-33d243b4ad27'],"{'outcome': {'id': 4, 'name': 'Won'}}",3941021,905,905,56905,True,
110e6f79-648d-4d54-80ab-61e0a3f445bc,1032,1,00:34:33.318,34,33,50/50,53,Netherlands,Regular Play,Romania,Denis Mihai Drăguş,Center Forward,"[19.1, 5.9]",0.0,True,['7015d1c8-71d6-4d20-8e0a-f1b047d28782'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3941021,941,905,31193,,
7015d1c8-71d6-4d20-8e0a-f1b047d28782,1033,1,00:34:33.318,34,33,50/50,53,Netherlands,Regular Play,Netherlands,Jerdy Schouten,Right Defensive Midfield,"[101.0, 74.2]",0.0,True,['110e6f79-648d-4d54-80ab-61e0a3f445bc'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3941021,941,941,15503,True,True
3b970536-bb93-411c-8bdd-9333a2fc9b3d,1530,1,00:48:31.084,48,31,50/50,75,Romania,From Corner,Romania,Andrei Burcă Andonie,Left Back,"[113.8, 74.4]",0.0,True,"['72d081e7-fa90-41a0-8e86-aa98b94da030', '9181e66f-4f0c-40fe-a30c-0ffd054848dd']","{'outcome': {'id': 1, 'name': 'Lost'}}",3941021,905,905,31908,,
72d081e7-fa90-41a0-8e86-aa98b94da030,1531,1,00:48:31.084,48,31,50/50,75,Romania,From Corner,Netherlands,Steven Bergwijn,Right Wing,"[6.3, 5.7]",0.0,True,['3b970536-bb93-411c-8bdd-9333a2fc9b3d'],"{'outcome': {'id': 4, 'name': 'Won'}}",3941021,905,941,8259,,
46b491b1-df9f-4302-acf5-b02b7cb4c276,2379,2,00:27:26.539,72,26,50/50,120,Netherlands,Regular Play,Romania,Răzvan Gabriel Marin,Center Defensive Midfield,"[18.5, 53.8]",0.0,True,['eb2ecc2c-8153-4795-9a4b-8c1faddd59e6'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3941021,941,905,16344,,
eb2ecc2c-8153-4795-9a4b-8c1faddd59e6,2380,2,00:27:26.539,72,26,50/50,120,Netherlands,Regular Play,Netherlands,Joey Veerman,Left Defensive Midfield,"[101.6, 26.3]",0.0,True,['46b491b1-df9f-4302-acf5-b02b7cb4c276'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3941021,941,941,21633,,
aceb4f2c-a796-4a4a-b2a1-9d034ddcc2e2,122,1,00:02:52.513,2,52,50/50,8,Slovenia,From Throw In,Portugal,Nuno Mendes,Left Back,"[84.9, 47.1]",0.0,True,['d4ba45bd-eda5-483a-b28a-c2a932da9a81'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3941020,944,780,41092,,
d4ba45bd-eda5-483a-b28a-c2a932da9a81,123,1,00:02:52.513,2,52,50/50,8,Slovenia,From Throw In,Slovenia,Petar Stojanović,Right Midfield,"[35.2, 33.0]",0.0,True,['aceb4f2c-a796-4a4a-b2a1-9d034ddcc2e2'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3941020,944,944,16528,,
24bfd8b1-cb3f-415f-a940-c7a8dae7afaa,772,1,00:18:14.286,18,14,50/50,31,Slovenia,Regular Play,Portugal,Nuno Mendes,Left Back,"[20.6, 23.2]",0.0,True,"['14905aa4-b335-402f-9626-ac5894944fd5', 'ad85406b-6da4-4052-bde3-b5b5699bf45e']","{'outcome': {'id': 1, 'name': 'Lost'}}",3941020,944,780,41092,,
14905aa4-b335-402f-9626-ac5894944fd5,773,1,00:18:14.286,18,14,50/50,31,Slovenia,Regular Play,Slovenia,Petar Stojanović,Right Midfield,"[99.5, 56.9]",0.0,True,['24bfd8b1-cb3f-415f-a940-c7a8dae7afaa'],"{'outcome': {'id': 4, 'name': 'Won'}}",3941020,944,944,16528,,
014c35a9-2ccd-4131-b152-5c3128a57366,880,1,00:21:44.953,21,44,50/50,35,Slovenia,From Goal Kick,Portugal,Nuno Mendes,Left Back,"[35.1, 17.3]",0.0,True,"['3549f3b6-b7cc-4434-89ca-a994418d0339', '5afe54a1-9c5b-41d7-8c2d-7615c8d651bd']","{'outcome': {'id': 1, 'name': 'Lost'}}",3941020,944,780,41092,,
5afe54a1-9c5b-41d7-8c2d-7615c8d651bd,881,1,00:21:44.953,21,44,50/50,35,Slovenia,From Goal Kick,Slovenia,Adam Gnezda Čerin,Right Defensive Midfield,"[85.0, 62.8]",0.0,True,['014c35a9-2ccd-4131-b152-5c3128a57366'],"{'outcome': {'id': 4, 'name': 'Won'}}",3941020,944,944,31968,,
deedfc2b-3636-4d1a-879d-1454b49e8a24,1959,2,00:11:13.781,56,13,50/50,101,Portugal,Regular Play,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Left Defensive Midfield,"[98.1, 37.9]",0.0,True,"['4c684bbf-0b85-4cf4-9cd5-df745a1e8dcf', 'e9cf7b9e-c286-4a9d-9bd0-622f212c445d']","{'outcome': {'id': 1, 'name': 'Lost'}}",3941020,780,780,12169,,
e9cf7b9e-c286-4a9d-9bd0-622f212c445d,1960,2,00:11:13.781,56,13,50/50,101,Portugal,Regular Play,Slovenia,Adam Gnezda Čerin,Right Defensive Midfield,"[22.0, 42.2]",0.0,True,['deedfc2b-3636-4d1a-879d-1454b49e8a24'],"{'outcome': {'id': 4, 'name': 'Won'}}",3941020,780,944,31968,,
6328ebad-6a24-4bee-b8e9-c1b12b4c48c4,3683,3,00:12:28.720,102,28,50/50,184,Slovenia,From Throw In,Slovenia,Žan Celar,Right Center Forward,"[63.8, 34.2]",0.0,True,['18a647e8-b016-47e9-aac9-fadd50066348'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3941020,944,944,24109,,
18a647e8-b016-47e9-aac9-fadd50066348,3684,3,00:12:28.720,102,28,50/50,184,Slovenia,From Throw In,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Left Defensive Midfield,"[56.3, 45.9]",2.317697,True,['6328ebad-6a24-4bee-b8e9-c1b12b4c48c4'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3941020,944,780,12169,,
f1828916-7386-4821-82a0-6caad0cbdd66,1125,1,00:26:15.482,26,15,50/50,31,Belgium,From Free Kick,France,Adrien Rabiot,Left Center Midfield,"[14.4, 13.1]",0.0,True,['fe839ee9-39da-49f8-bce9-2060cb9d961a'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3941019,782,771,3026,,
fe839ee9-39da-49f8-bce9-2060cb9d961a,1126,1,00:26:15.482,26,15,50/50,31,Belgium,From Free Kick,Belgium,Amadou Onana,Right Defensive Midfield,"[105.7, 67.0]",2.26759,True,['f1828916-7386-4821-82a0-6caad0cbdd66'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3941019,782,782,48347,,True
bdee2609-8e20-442f-84eb-8fd188d35399,1598,1,00:37:15.128,37,15,50/50,49,France,Regular Play,Belgium,Romelu Lukaku Menama,Right Center Forward,"[32.8, 58.5]",0.0,True,['524d158d-e1cb-4321-ad42-e593a27766b1'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3941019,771,782,3289,,
524d158d-e1cb-4321-ad42-e593a27766b1,1599,1,00:37:15.128,37,15,50/50,49,France,Regular Play,France,Aurélien Djani Tchouaméni,Center Defensive Midfield,"[87.3, 21.6]",0.197362,True,['bdee2609-8e20-442f-84eb-8fd188d35399'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3941019,771,771,10481,,
361a91c5-d7a8-4094-b4e1-2255554c36e1,212,1,00:03:52.807,3,52,50/50,7,Spain,Regular Play,Georgia,Giorgi Kochorashvili,Left Center Midfield,"[66.3, 52.8]",0.0,True,"['00b00871-60b1-4202-9339-25f5ded657fe', '28b6a24b-b758-4dbe-8fc1-5c2bfc02b22a']","{'outcome': {'id': 1, 'name': 'Lost'}}",3941018,772,2138,41202,True,
00b00871-60b1-4202-9339-25f5ded657fe,213,1,00:03:52.807,3,52,50/50,7,Spain,Regular Play,Spain,Rodrigo Hernández Cascante,Center Defensive Midfield,"[53.8, 27.3]",0.0,True,['361a91c5-d7a8-4094-b4e1-2255554c36e1'],"{'outcome': {'id': 4, 'name': 'Won'}}",3941018,772,772,6765,True,
687a2a18-a95d-47bf-a76e-f6ac007aca7d,1727,1,00:41:20.680,41,20,50/50,66,Spain,From Goal Kick,Georgia,Otar Kakabadze,Right Wing Back,"[15.0, 69.6]",0.0,True,['839c0f8e-7e42-4b95-abb7-d2b15fa4c4a9'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3941018,772,2138,25036,,
839c0f8e-7e42-4b95-abb7-d2b15fa4c4a9,1728,1,00:41:20.680,41,20,50/50,66,Spain,From Goal Kick,Spain,Marc Cucurella Saseta,Left Back,"[105.1, 10.5]",0.0,True,['687a2a18-a95d-47bf-a76e-f6ac007aca7d'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3941018,772,772,17620,,True
02ecc634-6a45-4ec8-bd31-940dfce2e968,2407,2,00:10:57.016,55,57,50/50,92,Spain,From Throw In,Spain,Álvaro Borja Morata Martín,Center Forward,"[63.0, 45.6]",0.0,True,['b4567963-d170-4511-859a-775aa799c4ac'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3941018,772,772,3477,,
b4567963-d170-4511-859a-775aa799c4ac,2408,2,00:10:57.016,55,57,50/50,92,Spain,From Throw In,Georgia,Giorgi Chakvetadze,Left Center Midfield,"[57.1, 34.5]",0.0,True,['02ecc634-6a45-4ec8-bd31-940dfce2e968'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3941018,772,2138,23646,,
625ae4d0-474c-4c0f-ae63-f99441e3f1b4,3197,2,00:28:06.874,73,6,50/50,114,Spain,Regular Play,Georgia,Zuriko Davitashvili,Left Center Midfield,"[26.1, 12.8]",0.0,True,"['0646ede9-de06-4745-89d1-5628da234f6c', '0e4a00da-0ff4-4d11-9966-47e9987655a9']","{'outcome': {'id': 1, 'name': 'Lost'}}",3941018,772,2138,44183,,
0646ede9-de06-4745-89d1-5628da234f6c,3198,2,00:28:06.874,73,6,50/50,114,Spain,Regular Play,Spain,Lamine Yamal Nasraoui Ebana,Right Wing,"[94.0, 67.3]",0.0,True,['625ae4d0-474c-4c0f-ae63-f99441e3f1b4'],"{'outcome': {'id': 4, 'name': 'Won'}}",3941018,772,772,316046,,
c6135494-0e97-4ed1-b36b-3f635e8d71d9,719,1,00:17:06.289,17,6,50/50,23,England,Regular Play,England,Bukayo Saka,Right Wing,"[49.1, 58.7]",0.0,True,['b2ac0b56-3f87-4b74-a2b8-725d3a1ab672'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3941017,768,768,22084,,
b2ac0b56-3f87-4b74-a2b8-725d3a1ab672,720,1,00:17:06.289,17,6,50/50,23,England,Regular Play,Slovakia,Stanislav Lobotka,Center Defensive Midfield,"[71.0, 21.4]",0.0,True,['c6135494-0e97-4ed1-b36b-3f635e8d71d9'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3941017,768,908,6798,True,
fba60260-4793-4515-aed7-54ba4dd9ccf8,2459,2,00:16:53.861,61,53,50/50,89,Slovakia,From Goal Kick,Slovakia,Ondrej Duda,Left Center Midfield,"[54.4, 9.4]",0.0,True,['7d7e9bf2-cbe6-4c05-bbd7-cef65a570cd6'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3941017,908,908,8967,,
7d7e9bf2-cbe6-4c05-bbd7-cef65a570cd6,2460,2,00:16:53.861,61,53,50/50,89,Slovakia,From Goal Kick,England,Bukayo Saka,Right Wing,"[65.7, 70.7]",0.822192,True,['fba60260-4793-4515-aed7-54ba4dd9ccf8'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3941017,908,768,22084,,
faaf5a3e-91ff-4414-a16e-b56aaf743977,877,1,00:19:33.869,19,33,50/50,34,Denmark,From Throw In,Serbia,Aleksandar Mitrović,Center Forward,"[26.2, 20.0]",1.89871,True,['762abba2-b272-44d8-b9c0-4c6615999a5e'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930182,776,786,4269,,
762abba2-b272-44d8-b9c0-4c6615999a5e,878,1,00:19:33.869,19,33,50/50,34,Denmark,From Throw In,Denmark,Morten Hjulmand,Right Defensive Midfield,"[93.9, 60.1]",0.0,True,['faaf5a3e-91ff-4414-a16e-b56aaf743977'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930182,776,776,8621,,
dc951df3-aaa0-4413-a793-311ec6c6235a,1927,1,00:42:33.004,42,33,50/50,70,Serbia,Regular Play,Denmark,Alexander Hartmann Bah,Right Wing Back,"[3.4, 74.0]",0.0,True,['2a0f65ce-2631-44cf-8a7f-04986cb21314'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3930182,786,776,24547,,True
2a0f65ce-2631-44cf-8a7f-04986cb21314,1928,1,00:42:33.004,42,33,50/50,70,Serbia,Regular Play,Serbia,Andrija Živković,Left Wing Back,"[116.7, 6.1]",0.0,True,['dc951df3-aaa0-4413-a793-311ec6c6235a'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930182,786,786,6318,,
3ca52c44-728e-4f73-bef0-dc3ec0d6a7d5,748,1,00:18:40.087,18,40,50/50,33,Albania,Regular Play,Spain,Alejandro Grimaldo García,Left Back,"[91.2, 13.5]",0.0,True,['1e9491a5-e226-428c-a2fa-e45758c698db'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930179,906,772,10336,True,
1e9491a5-e226-428c-a2fa-e45758c698db,749,1,00:18:40.087,18,40,50/50,33,Albania,Regular Play,Albania,Jasir Asani,Right Wing,"[28.9, 66.6]",0.0,True,['3ca52c44-728e-4f73-bef0-dc3ec0d6a7d5'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930179,906,906,41186,True,
3bcfaaba-38cd-4e42-8e1d-356bb41f7d19,1099,1,00:27:29.765,27,29,50/50,49,Spain,Regular Play,Albania,Ylber Ramadani,Right Defensive Midfield,"[63.0, 38.6]",0.0,True,['29991088-3444-4250-a394-5d2553deeca8'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930179,772,906,24438,,
29991088-3444-4250-a394-5d2553deeca8,1100,1,00:27:29.765,27,29,50/50,49,Spain,Regular Play,Spain,Daniel Olmo Carvajal,Center Attacking Midfield,"[57.1, 41.5]",0.0,True,['3bcfaaba-38cd-4e42-8e1d-356bb41f7d19'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930179,772,772,16532,,
642f0db9-83dd-4194-95b4-b326b8b4709b,1193,1,00:29:19.587,29,19,50/50,51,Albania,From Throw In,Albania,Qazim Laçi,Center Attacking Midfield,"[97.6, 20.0]",0.0,True,['389b5539-a633-476e-82ab-a739564e0e03'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930179,906,906,7531,,
389b5539-a633-476e-82ab-a739564e0e03,1194,1,00:29:19.587,29,19,50/50,51,Albania,From Throw In,Spain,Mikel Merino Zazón,Left Defensive Midfield,"[22.5, 60.1]",1.203169,True,['642f0db9-83dd-4194-95b4-b326b8b4709b'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930179,906,772,3042,,
cd4fb13a-fb6f-4685-a36a-e6ec4bb09fc3,1312,1,00:32:36.527,32,36,50/50,57,Spain,From Throw In,Albania,Jasir Asani,Right Wing,"[17.2, 53.5]",0.0,True,['c953bdaf-9d6b-4c81-a894-366120544b61'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3930179,772,906,41186,,
c953bdaf-9d6b-4c81-a894-366120544b61,1313,1,00:32:36.527,32,36,50/50,57,Spain,From Throw In,Spain,Alejandro Grimaldo García,Left Back,"[102.9, 26.6]",0.0,True,['cd4fb13a-fb6f-4685-a36a-e6ec4bb09fc3'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930179,772,772,10336,,
dfc4272d-c4af-4e8d-a462-1158225960b2,1371,1,00:32:40.673,32,40,50/50,56,Denmark,Regular Play,Germany,Leroy Sané,Right Wing,"[90.9, 58.6]",0.0,True,['1bdae799-1414-46cb-be6f-9c753f238f2d'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3940983,776,770,3053,,
1bdae799-1414-46cb-be6f-9c753f238f2d,1372,1,00:32:40.673,32,40,50/50,56,Denmark,Regular Play,Denmark,Joakim Mæhle,Left Wing Back,"[29.2, 21.5]",0.0,True,['dfc4272d-c4af-4e8d-a462-1158225960b2'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3940983,776,776,16554,,
ca219e91-05c5-4e73-8c63-517180b7fb15,1441,1,00:34:06.693,34,6,50/50,59,Germany,From Throw In,Germany,Kai Havertz,Center Forward,"[104.0, 37.2]",0.0,True,"['806d2427-a16a-47b5-a45d-adf50dbf07ab', 'eca9cedc-6a83-46c1-b882-12ca55b7c0c7']","{'outcome': {'id': 1, 'name': 'Lost'}}",3940983,770,770,8966,,
eca9cedc-6a83-46c1-b882-12ca55b7c0c7,1442,1,00:34:06.693,34,6,50/50,59,Germany,From Throw In,Denmark,Andreas Christensen,Left Center Back,"[16.1, 42.9]",0.0,True,['ca219e91-05c5-4e73-8c63-517180b7fb15'],"{'outcome': {'id': 4, 'name': 'Won'}}",3940983,770,776,3959,,
848df22d-83b0-4deb-b21f-2dccc3ae09ee,174,1,00:04:05.421,4,5,50/50,11,Switzerland,From Throw In,Italy,Bryan Cristante,Right Center Midfield,"[17.1, 71.7]",0.0,True,['162b9139-c66d-44ca-8d99-bf4b041491fc'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3940878,773,914,6993,,
162b9139-c66d-44ca-8d99-bf4b041491fc,175,1,00:04:05.421,4,5,50/50,11,Switzerland,From Throw In,Switzerland,Michel Aebischer,Left Wing Back,"[103.0, 8.4]",0.267599,True,['848df22d-83b0-4deb-b21f-2dccc3ae09ee'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3940878,773,773,16016,,
46f55c05-0154-4f59-ba01-1199ba3f5c28,950,1,00:24:54.267,24,54,50/50,41,Switzerland,Regular Play,Switzerland,Breel-Donald Embolo,Center Forward,"[87.1, 45.3]",0.0,True,"['37afbcdf-8dd1-48c7-9c7e-5cf33181192a', '6da8aad2-73ff-4824-9fb0-7d25ef27e59f']","{'outcome': {'id': 1, 'name': 'Lost'}}",3940878,773,773,5545,,
37afbcdf-8dd1-48c7-9c7e-5cf33181192a,951,1,00:24:54.267,24,54,50/50,41,Switzerland,Regular Play,Italy,Nicolò Fagioli,Center Defensive Midfield,"[33.0, 34.8]",0.0,True,['46f55c05-0154-4f59-ba01-1199ba3f5c28'],"{'outcome': {'id': 4, 'name': 'Won'}}",3940878,773,914,38909,,
0fc3d226-d39e-485d-abf8-849c42f86bfc,1942,2,00:02:37.613,47,37,50/50,77,Italy,From Throw In,Switzerland,Fabian Rieder,Right Attacking Midfield,"[40.6, 74.9]",0.305419,True,['54800224-5cd2-45bf-aee1-aa5e259b8baf'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3940878,914,773,50436,,
54800224-5cd2-45bf-aee1-aa5e259b8baf,1943,2,00:02:37.613,47,37,50/50,77,Italy,From Throw In,Italy,Matteo Darmian,Left Back,"[79.5, 5.2]",0.0,True,['0fc3d226-d39e-485d-abf8-849c42f86bfc'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3940878,914,914,4587,True,
d322162e-f433-4697-a90a-022eb063518b,308,1,00:07:03.302,7,3,50/50,13,Hungary,Regular Play,Scotland,Andrew Robertson,Left Wing Back,"[43.0, 66.1]",0.0,True,"['c4313d6b-bf32-475e-8a38-cd53524ae895', 'd56b9ac0-5008-4085-ae33-4a32d68d937b']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930177,916,942,3655,True,
d56b9ac0-5008-4085-ae33-4a32d68d937b,309,1,00:07:03.302,7,3,50/50,13,Hungary,Regular Play,Hungary,Roland Sallai,Left Attacking Midfield,"[77.1, 14.0]",0.0,True,['d322162e-f433-4697-a90a-022eb063518b'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930177,916,916,19316,,
04c6a282-569a-40e1-a454-93270e329367,957,1,00:22:48.215,22,48,50/50,34,Scotland,From Throw In,Hungary,András Schäfer,Right Defensive Midfield,"[51.2, 11.5]",0.0,True,['0c7d9947-52cc-4a88-9f1b-9bf25ef50822'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930177,942,916,42822,,
0c7d9947-52cc-4a88-9f1b-9bf25ef50822,958,1,00:22:48.215,22,48,50/50,34,Scotland,From Throw In,Scotland,John McGinn,Right Attacking Midfield,"[68.9, 68.6]",0.0,True,['04c6a282-569a-40e1-a454-93270e329367'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930177,942,942,9974,,
ed147ca4-955b-4d12-b291-1027b9f08784,2001,2,00:09:22.937,54,22,50/50,89,Hungary,Regular Play,Hungary,Endre Botka,Right Center Back,"[35.4, 68.8]",0.0,True,['49853be4-4923-4eda-a249-c900f4b73dca'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930177,916,916,31887,,
49853be4-4923-4eda-a249-c900f4b73dca,2002,2,00:09:22.937,54,22,50/50,89,Hungary,Regular Play,Scotland,Scott McTominay,Left Attacking Midfield,"[84.7, 11.3]",0.0,True,['ed147ca4-955b-4d12-b291-1027b9f08784'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930177,916,942,3620,,
12864394-7cf4-4310-9069-af2a0d081574,2215,2,00:14:38.844,59,38,50/50,99,Scotland,From Free Kick,Scotland,Scott McTominay,Left Attacking Midfield,"[97.7, 52.4]",0.0,True,['4bc11bc2-4a67-4531-8534-6ac2de2f1abc'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930177,942,942,3620,,
4bc11bc2-4a67-4531-8534-6ac2de2f1abc,2216,2,00:14:38.844,59,38,50/50,99,Scotland,From Free Kick,Hungary,Endre Botka,Right Center Back,"[22.4, 27.7]",0.0,True,['12864394-7cf4-4310-9069-af2a0d081574'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930177,942,916,31887,,
c288a51c-752f-467c-b75b-65acddda0213,2217,2,00:14:40.549,59,40,50/50,99,Scotland,From Free Kick,Scotland,Che Adams,Center Forward,"[92.5, 41.5]",0.0,True,['64c78178-c1d2-4bb2-9d71-0955ece9de81'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930177,942,942,9466,,
64c78178-c1d2-4bb2-9d71-0955ece9de81,2218,2,00:14:40.549,59,40,50/50,99,Scotland,From Free Kick,Hungary,András Schäfer,Right Defensive Midfield,"[27.6, 38.6]",0.0,True,['c288a51c-752f-467c-b75b-65acddda0213'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930177,942,916,42822,,
d4e1b048-3a1c-447c-82f7-060010e8a9c3,2393,2,00:19:31.033,64,31,50/50,105,Hungary,Regular Play,Hungary,Dominik Szoboszlai,Right Attacking Midfield,"[99.8, 38.7]",0.0,True,"['06ebb136-0ab2-47f9-bd4b-c20a84a8f6a6', '985f4aee-2f5b-4b8b-968a-f572678fa62f']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930177,916,916,21209,,
985f4aee-2f5b-4b8b-968a-f572678fa62f,2394,2,00:19:31.033,64,31,50/50,106,Scotland,Regular Play,Scotland,Andrew Robertson,Left Wing Back,"[20.3, 41.4]",0.0,True,['d4e1b048-3a1c-447c-82f7-060010e8a9c3'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930177,942,942,3655,True,
41e6cd5d-fdb9-4840-bd8d-3828a3a43222,2837,2,00:36:36.067,81,36,50/50,125,Scotland,Regular Play,Hungary,Martin Ádám,Center Forward,"[60.7, 71.2]",0.083412,True,['ce388bf4-d347-4dd4-b2a9-c5dbc2116d33'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930177,942,916,264277,True,
ce388bf4-d347-4dd4-b2a9-c5dbc2116d33,2838,2,00:36:36.067,81,36,50/50,125,Scotland,Regular Play,Scotland,Andrew Robertson,Left Wing Back,"[59.4, 8.9]",0.0,True,['41e6cd5d-fdb9-4840-bd8d-3828a3a43222'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930177,942,942,3655,True,
83777ac0-60bc-4a26-9af4-bb03d1ba53f7,1437,1,00:32:11.223,32,11,50/50,48,France,From Free Kick,Netherlands,Jeremie Frimpong,Right Wing,"[81.1, 65.1]",0.0,True,"['041384d8-7c99-4761-a335-8e58706331e2', '83418d23-edfd-4316-ad68-3753372988c5']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930173,771,941,32712,,
83418d23-edfd-4316-ad68-3753372988c5,1438,1,00:32:11.223,32,11,50/50,48,France,From Free Kick,France,Antoine Griezmann,Center Attacking Midfield,"[39.0, 15.0]",0.0,True,['83777ac0-60bc-4a26-9af4-bb03d1ba53f7'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930173,771,771,5487,,
dea85803-bcb5-4f47-a5c4-e07596126647,2537,2,00:17:50.275,62,50,50/50,90,Netherlands,From Goal Kick,Netherlands,Denzel Dumfries,Right Back,"[76.9, 62.2]",0.0,True,['5a38cf9f-e290-400d-8ce3-e1ac62ea07ac'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930173,941,941,8125,,
5a38cf9f-e290-400d-8ce3-e1ac62ea07ac,2538,2,00:17:50.275,62,50,50/50,90,Netherlands,From Goal Kick,France,Adrien Rabiot,Left Midfield,"[43.2, 17.9]",0.0,True,['dea85803-bcb5-4f47-a5c4-e07596126647'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930173,941,771,3026,,
