id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,50_50,match_id,possession_team_id,team_id,player_id,counterpress,out
589df61b-7d7f-4af4-99bb-50797f0f7a65,2410,2,00:12:11.745,57,11,50/50,101,France,Regular Play,Poland,Kacper Urbanski,Right Center Forward,"[107.3, 14.1]",0.0,True,['ca590e15-5475-48d5-a986-427000333e43'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938643,771,789,33680,,
ca590e15-5475-48d5-a986-427000333e43,2411,2,00:12:11.745,57,11,50/50,101,France,Regular Play,France,N'Golo Kanté,Right Center Midfield,"[12.8, 66.0]",0.0,True,['589df61b-7d7f-4af4-99bb-50797f0f7a65'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3938643,771,771,3961,,True
8fb2bc69-de98-4aab-8885-ec32d87e5f53,2482,2,00:23:35.079,68,35,50/50,110,Romania,Regular Play,Romania,Valentin Mihai Mihăilă,Left Midfield,"[50.1, 63.2]",0.0,True,['2af724ac-7b7f-4e41-b779-8dd478949990'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3938638,905,905,72512,,
2af724ac-7b7f-4e41-b779-8dd478949990,2483,2,00:23:35.079,68,35,50/50,110,Romania,Regular Play,Ukraine,Mykola Matvienko,Left Center Back,"[70.0, 16.9]",1.626743,True,['8fb2bc69-de98-4aab-8885-ec32d87e5f53'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3938638,905,911,18617,,
ba04fab0-f22f-41e1-a457-217283fe7922,2135,2,00:16:50.488,61,50,50/50,112,Slovakia,From Throw In,Romania,Ianis Hagi,Right Midfield,"[14.5, 57.2]",0.0,True,"['500726d1-c572-4518-b34d-853d85e9390d', '5986f1f9-357c-490e-b1b9-4092426eb195']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930183,908,905,28565,,
5986f1f9-357c-490e-b1b9-4092426eb195,2136,2,00:16:50.488,61,50,50/50,112,Slovakia,From Throw In,Slovakia,Dávid Hancko,Left Back,"[105.6, 22.9]",0.0,True,['ba04fab0-f22f-41e1-a457-217283fe7922'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930183,908,908,16879,,
6fcc31e0-61dc-40f9-bd5b-632b9bd9b4ce,1183,1,00:27:53.140,27,53,50/50,46,England,Regular Play,Slovenia,Petar Stojanović,Right Midfield,"[29.6, 33.1]",0.0,True,['af1542b9-37ec-41e4-a661-ce04757f34b6'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930181,768,944,16528,,
af1542b9-37ec-41e4-a661-ce04757f34b6,1184,1,00:27:53.140,27,53,50/50,46,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[90.5, 47.0]",1.86241,True,['6fcc31e0-61dc-40f9-bd5b-632b9bd9b4ce'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930181,768,768,3943,,
03dce968-652f-4137-acf6-d7242c578af6,2927,2,00:25:49.807,70,49,50/50,99,Slovenia,Regular Play,Slovenia,Benjamin Šeško,Left Center Forward,"[55.0, 25.6]",0.0,True,"['b545341e-1292-4e82-ada9-150a65f7cf74', 'ef378fe0-d203-49f6-935d-292c54c706a5']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930181,944,944,38759,,
ef378fe0-d203-49f6-935d-292c54c706a5,2928,2,00:25:49.807,70,49,50/50,100,England,Regular Play,England,Kobbie Mainoo,Right Defensive Midfield,"[65.1, 54.5]",0.0,True,['03dce968-652f-4137-acf6-d7242c578af6'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930181,768,768,99174,True,
e73cc8bb-e87f-4e16-ae44-522df074e350,3286,2,00:36:18.391,81,18,50/50,114,England,Other,England,Declan Rice,Left Defensive Midfield,"[87.3, 49.4]",0.0,True,['5d5d595f-5e55-4c6d-9e57-42283c446041'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930181,768,768,3943,,
5d5d595f-5e55-4c6d-9e57-42283c446041,3287,2,00:36:18.391,81,18,50/50,114,England,Other,Slovenia,Josip Iličić,Left Center Forward,"[32.8, 30.7]",0.0,True,['e73cc8bb-e87f-4e16-ae44-522df074e350'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930181,768,944,7139,,
c8d352e6-2d99-4b89-9ef2-e40e62838797,256,1,00:05:00.828,5,0,50/50,7,Italy,Regular Play,Croatia,Luka Modrić,Right Center Midfield,"[85.6, 21.7]",0.0,True,['e920261e-a1f2-465a-86a6-ec25f1478fb5'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930178,914,785,5463,True,
e920261e-a1f2-465a-86a6-ec25f1478fb5,257,1,00:05:00.828,5,0,50/50,7,Italy,Regular Play,Italy,Mateo Retegui,Left Center Forward,"[34.5, 58.4]",0.0,True,['c8d352e6-2d99-4b89-9ef2-e40e62838797'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930178,914,914,31093,True,
c4d5d695-60dd-4f4e-b3c4-ac05aed9143c,260,1,00:05:02.939,5,2,50/50,7,Italy,Regular Play,Croatia,Marcelo Brozović,Center Defensive Midfield,"[83.4, 26.2]",0.0,True,['df8ee7cc-e76c-443a-bab3-1ef4163dd0dd'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930178,914,785,5469,True,
df8ee7cc-e76c-443a-bab3-1ef4163dd0dd,261,1,00:05:02.939,5,2,50/50,7,Italy,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,"[36.7, 53.9]",0.0,True,['c4d5d695-60dd-4f4e-b3c4-ac05aed9143c'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930178,914,914,7024,,
75038b07-fe21-4668-a35b-d56c2919aa1a,585,1,00:09:33.901,9,33,50/50,13,Italy,Regular Play,Croatia,Andrej Kramarić,Center Forward,"[96.6, 23.9]",0.429181,True,"['40096010-c50c-4207-8eb6-4953cf685f21', 'e6686154-9d50-4cde-bf6c-849d5667fdef']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930178,914,785,5460,,
40096010-c50c-4207-8eb6-4953cf685f21,586,1,00:09:33.901,9,33,50/50,13,Italy,Regular Play,Italy,Matteo Darmian,Right Center Back,"[23.5, 56.2]",0.0,True,['75038b07-fe21-4668-a35b-d56c2919aa1a'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930178,914,914,4587,,
211b635f-f82a-481a-ae24-d338ccac3a26,1375,1,00:28:38.943,28,38,50/50,38,Croatia,From Free Kick,Croatia,Mateo Kovačić,Left Center Midfield,"[86.6, 21.1]",0.0,True,['ebae35e3-908c-4674-92a5-74f72d8420cb'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930178,785,785,5456,,
ebae35e3-908c-4674-92a5-74f72d8420cb,1376,1,00:28:38.943,28,38,50/50,38,Croatia,From Free Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,"[33.5, 59.0]",0.0,True,['211b635f-f82a-481a-ae24-d338ccac3a26'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930178,785,914,7024,,
37ecbdb1-36c4-44f9-a527-3986a7b19ba0,1791,1,00:37:25.142,37,25,50/50,52,Italy,From Goal Kick,Croatia,Marcelo Brozović,Center Defensive Midfield,"[64.0, 21.2]",0.031215,True,['de6c42be-0eec-4376-ba6d-a793617c56d9'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3930178,914,785,5469,,
de6c42be-0eec-4376-ba6d-a793617c56d9,1792,1,00:37:25.142,37,25,50/50,52,Italy,From Goal Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,"[54.8, 57.4]",0.0,True,['37ecbdb1-36c4-44f9-a527-3986a7b19ba0'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930178,914,914,7024,,
924ad29b-09ed-4095-b198-4e9036ce05b7,2076,1,00:42:56.563,42,56,50/50,63,Italy,From Throw In,Italy,Federico Dimarco,Left Wing Back,"[38.1, 6.7]",0.0,True,"['645e277e-594a-4d53-9ef9-3775b28c1002', 'c0c60f4f-6c4f-4637-ac04-ddbb46238211']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930178,914,914,12255,,
645e277e-594a-4d53-9ef9-3775b28c1002,2077,1,00:42:56.563,42,56,50/50,63,Italy,From Throw In,Croatia,Luka Sučić,Right Wing,"[82.0, 73.4]",0.0,True,['924ad29b-09ed-4095-b198-4e9036ce05b7'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930178,914,785,39490,,
5648d340-c252-4b89-ba70-ed7d760e6091,3269,2,00:31:36.160,76,36,50/50,103,Italy,From Throw In,Croatia,Marcelo Brozović,Center Defensive Midfield,"[30.2, 21.9]",0.0,True,['691c8500-2f48-4653-ad72-2cdbf29ef2f8'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930178,914,785,5469,,
691c8500-2f48-4653-ad72-2cdbf29ef2f8,3270,2,00:31:36.160,76,36,50/50,103,Italy,From Throw In,Italy,Nicolò Barella,Left Center Midfield,"[89.9, 58.2]",0.973722,True,['5648d340-c252-4b89-ba70-ed7d760e6091'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930178,914,914,8181,True,
02c23179-0a8a-4b3c-84c8-30c3aefa9dc0,3860,2,00:48:42.238,93,42,50/50,133,Croatia,From Throw In,Italy,Nicolò Fagioli,Center Defensive Midfield,"[26.7, 63.7]",0.0,True,['08513639-a78f-48c6-9e2e-67d006305ad3'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930178,785,914,38909,,
08513639-a78f-48c6-9e2e-67d006305ad3,3861,2,00:48:42.238,93,42,50/50,133,Croatia,From Throw In,Croatia,Luka Ivanušec,Left Center Midfield,"[93.4, 16.4]",0.0,True,['02c23179-0a8a-4b3c-84c8-30c3aefa9dc0'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930178,785,785,28368,,
c8066c9a-cad5-4b88-a83b-016983b776f6,135,1,00:03:34.189,3,34,50/50,8,Switzerland,From Throw In,Germany,Robert Andrich,Right Defensive Midfield,"[21.4, 22.8]",0.0,True,"['4d7365bc-11db-40c8-83d9-da39eb69ff87', '77b2290d-0714-4d1a-a0c0-4c74bd43707e']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930176,773,770,9195,,
4d7365bc-11db-40c8-83d9-da39eb69ff87,136,1,00:03:34.189,3,34,50/50,8,Switzerland,From Throw In,Switzerland,Breel-Donald Embolo,Center Forward,"[98.7, 57.3]",0.0,True,['c8066c9a-cad5-4b88-a83b-016983b776f6'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930176,773,773,5545,,
beb8c8a0-93cd-435b-9f74-9599e269c51a,324,1,00:06:53.946,6,53,50/50,19,Germany,Regular Play,Germany,Florian Wirtz,Left Wing,"[86.3, 65.3]",0.0,True,"['3048f068-bada-4447-94bf-a4c0779877e9', 'c8e85ada-fe1b-4342-9285-17990567a97d']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930176,770,770,40724,,
c8e85ada-fe1b-4342-9285-17990567a97d,325,1,00:06:53.946,6,53,50/50,19,Germany,Regular Play,Switzerland,Dan Ndoye,Left Attacking Midfield,"[33.8, 14.8]",0.0,True,['beb8c8a0-93cd-435b-9f74-9599e269c51a'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930176,770,773,45190,,
d9c7d363-c4c3-4ce4-a14d-93ee88c7a854,455,1,00:11:03.469,11,3,50/50,26,Belgium,Regular Play,Romania,Denis Mihai Drăguş,Center Forward,"[36.0, 19.5]",0.0,True,['bc52a920-2e9e-445e-a8c3-9953884a6b99'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3930175,782,905,31193,,True
bc52a920-2e9e-445e-a8c3-9953884a6b99,456,1,00:11:03.469,11,3,50/50,26,Belgium,Regular Play,Belgium,Timothy Castagne,Right Back,"[84.1, 60.6]",0.0,True,['d9c7d363-c4c3-4ce4-a14d-93ee88c7a854'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930175,782,782,6989,,
a317bc52-0b59-446a-a10a-e365cd534745,783,1,00:22:15.696,22,15,50/50,47,Belgium,From Free Kick,Belgium,Romelu Lukaku Menama,Center Forward,"[104.2, 32.7]",0.0,True,['a72d7c71-2e78-4cc0-a173-b1b760a9dc7c'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930175,782,782,3289,,
a72d7c71-2e78-4cc0-a173-b1b760a9dc7c,784,1,00:22:15.696,22,15,50/50,47,Belgium,From Free Kick,Romania,Marius Mihai Marin,Center Defensive Midfield,"[15.9, 47.4]",0.0,True,['a317bc52-0b59-446a-a10a-e365cd534745'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3930175,782,905,30913,,
e2bd7cff-4428-4e06-9abc-1e54d5aa83b0,2124,2,00:06:11.001,51,11,50/50,83,Portugal,Regular Play,Portugal,Bruno Miguel Borges Fernandes,Center Attacking Midfield,"[102.1, 75.0]",0.0,True,"['1c5201b5-7b62-4590-b54c-34ab47649e04', '36f5158e-f992-40be-9e1e-58df56df71db']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930174,780,780,5204,True,
36f5158e-f992-40be-9e1e-58df56df71db,2125,2,00:06:11.001,51,11,50/50,83,Portugal,Regular Play,Turkey,Ferdi Erenay Kadıoğlu,Left Back,"[18.0, 5.1]",0.0,True,['e2bd7cff-4428-4e06-9abc-1e54d5aa83b0'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930174,780,909,30438,,
a4f0f867-544f-4fe7-9efd-5e3e66cde892,179,1,00:03:20.023,3,20,50/50,9,Serbia,From Throw In,Serbia,Saša Lukić,Left Defensive Midfield,"[34.0, 36.1]",0.0,True,['5e1f2c10-20fa-49b4-b3fa-ac72892ef207'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930170,786,786,6687,,
5e1f2c10-20fa-49b4-b3fa-ac72892ef207,180,1,00:03:20.023,3,20,50/50,9,Serbia,From Throw In,Slovenia,Andraž Šporar,Right Center Forward,"[86.1, 44.0]",0.0,True,['a4f0f867-544f-4fe7-9efd-5e3e66cde892'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930170,786,944,31866,,
946b4ddd-4231-400a-8982-8c815b2b93a9,856,1,00:27:26.361,27,26,50/50,57,Switzerland,From Throw In,Switzerland,Ruben Vargas,Left Center Forward,"[94.3, 15.8]",0.0,True,['0fcd8edb-8bc0-4dc7-8cf1-b7a8ff07e63e'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930169,773,773,30401,,
0fcd8edb-8bc0-4dc7-8cf1-b7a8ff07e63e,857,1,00:27:26.361,27,26,50/50,57,Switzerland,From Throw In,Scotland,Anthony Ralston,Right Wing Back,"[25.8, 64.3]",0.0,True,['946b4ddd-4231-400a-8982-8c815b2b93a9'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3930169,773,942,22308,,
47963fb7-2ef3-4618-b63d-0e0f88a45c35,1169,1,00:36:17.079,36,17,50/50,73,Scotland,Regular Play,Switzerland,Xherdan Shaqiri,Center Attacking Midfield,"[57.7, 41.1]",0.258926,True,['4fbe0350-ae94-46c9-81e5-cee86837d5a2'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930169,942,773,3533,,
4fbe0350-ae94-46c9-81e5-cee86837d5a2,1170,1,00:36:17.079,36,17,50/50,73,Scotland,Regular Play,Scotland,Callum McGregor,Left Defensive Midfield,"[62.4, 39.0]",0.0,True,['47963fb7-2ef3-4618-b63d-0e0f88a45c35'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930169,942,942,10534,,
38f7679f-dc88-4a62-9ce3-c1c095eb3983,1197,1,00:36:41.457,36,41,50/50,73,Scotland,Regular Play,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,"[24.0, 17.7]",0.0,True,"['0873287f-0648-457b-a63d-b3353955d989', '4fca7091-fbed-4f30-9f2c-c4df5cd6c4a5']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930169,942,773,5544,,
0873287f-0648-457b-a63d-b3353955d989,1198,1,00:36:41.457,36,41,50/50,73,Scotland,Regular Play,Scotland,Che Adams,Right Center Forward,"[96.1, 62.4]",0.0,True,['38f7679f-dc88-4a62-9ce3-c1c095eb3983'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930169,942,942,9466,,
25633b58-a111-4bf7-9744-e12535f10ebd,2882,2,00:41:59.912,86,59,50/50,168,Switzerland,Regular Play,Scotland,Scott McTominay,Center Attacking Midfield,"[50.4, 15.2]",0.842489,True,['26f727a9-d7ce-4402-a76c-e5b359413fe6'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930169,773,942,3620,,
26f727a9-d7ce-4402-a76c-e5b359413fe6,2883,2,00:41:59.912,86,59,50/50,168,Switzerland,Regular Play,Switzerland,Vincent Sierro,Right Defensive Midfield,"[69.7, 64.9]",0.0,True,['25633b58-a111-4bf7-9744-e12535f10ebd'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930169,773,773,11457,,
5dee897a-c11f-407d-b691-f2b43c65188d,2252,2,00:07:45.427,52,45,50/50,91,Portugal,Regular Play,Czech Republic,Pavel Šulc,Right Attacking Midfield,"[34.9, 69.3]",0.0,True,['3c2fa9a0-da98-41b9-9764-02e1559e4fdb'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3930166,780,912,28227,,True
3c2fa9a0-da98-41b9-9764-02e1559e4fdb,2253,2,00:07:45.427,52,45,50/50,91,Portugal,Regular Play,Portugal,Nuno Mendes,Left Center Back,"[85.2, 10.8]",0.0,True,['5dee897a-c11f-407d-b691-f2b43c65188d'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930166,780,780,41092,,
7a8b0aa8-e738-410c-9829-f30e96f274e1,208,1,00:04:04.077,4,4,50/50,6,Denmark,From Throw In,Slovenia,Jan Mlakar,Left Midfield,"[53.3, 17.0]",0.0,True,"['672a8f9f-f7e4-42a1-95e3-96118e1ad862', '82c5c399-89bb-41d8-a588-68c9c21132ac']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930162,776,944,31089,,
82c5c399-89bb-41d8-a588-68c9c21132ac,209,1,00:04:04.077,4,4,50/50,6,Denmark,From Throw In,Denmark,Pierre-Emile Højbjerg,Left Defensive Midfield,"[66.8, 63.1]",0.0,True,['7a8b0aa8-e738-410c-9829-f30e96f274e1'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930162,776,776,3570,,
91a7eb80-4cf0-4d17-b311-5d59ee14c2ec,2016,2,00:04:14.716,49,14,50/50,93,Croatia,Regular Play,Croatia,Mateo Kovačić,Left Center Midfield,"[48.1, 46.1]",0.0,True,"['876f5027-6e5d-479c-9f05-e2c5f98e5dd7', 'adf3342a-06d3-49f5-a786-b9ae672dc3a7']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930160,785,785,5456,,
876f5027-6e5d-479c-9f05-e2c5f98e5dd7,2017,2,00:04:14.716,49,14,50/50,94,Spain,Regular Play,Spain,Rodrigo Hernández Cascante,Right Defensive Midfield,"[72.0, 34.0]",0.0,True,['91a7eb80-4cf0-4d17-b311-5d59ee14c2ec'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930160,772,772,6765,True,
3b06df16-40a5-4d77-8ad8-1096f39a7084,2546,2,00:17:35.586,62,35,50/50,115,Croatia,From Throw In,Croatia,Lovro Majer,Right Wing,"[104.1, 31.8]",0.0,True,"['7e750d34-3f3f-4a19-bd40-711a9cdb758e', 'd6b99964-e756-4e8d-a209-eaeb8c344fb0']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930160,785,785,28914,,
d6b99964-e756-4e8d-a209-eaeb8c344fb0,2547,2,00:17:35.586,62,35,50/50,115,Croatia,From Throw In,Spain,Marc Cucurella Saseta,Left Back,"[16.0, 48.3]",0.0,True,['3b06df16-40a5-4d77-8ad8-1096f39a7084'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930160,785,772,17620,,
e692018d-6d4e-41be-b291-8c4dfac5d07a,3358,2,00:38:48.797,83,48,50/50,154,Croatia,From Throw In,Spain,Mikel Oyarzabal Ugarte,Center Forward,"[42.9, 46.3]",0.0,True,"['e527a68f-a1cf-451c-b491-055457548c45', 'fc776359-e766-4f93-9c39-f56650e64eb3']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930160,785,772,6685,,
e527a68f-a1cf-451c-b491-055457548c45,3359,2,00:38:48.797,83,48,50/50,154,Croatia,From Throw In,Croatia,Luka Sučić,Right Center Midfield,"[77.2, 33.8]",0.0,True,['e692018d-6d4e-41be-b291-8c4dfac5d07a'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930160,785,785,39490,,
6bf48041-f17d-42ff-a1f3-cbf1416efd53,3750,2,00:48:58.838,93,58,50/50,168,Croatia,From Free Kick,Spain,Fabián Ruiz Peña,Right Defensive Midfield,"[47.8, 58.9]",0.0,True,['e0a76052-8d33-4c01-89f1-25190895ea91'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930160,785,772,6655,,
e0a76052-8d33-4c01-89f1-25190895ea91,3751,2,00:48:58.838,93,58,50/50,168,Croatia,From Free Kick,Croatia,Lovro Majer,Left Center Midfield,"[72.3, 21.2]",0.0,True,['6bf48041-f17d-42ff-a1f3-cbf1416efd53'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930160,785,785,28914,,
564b8a0c-c63e-478e-be3d-fc82379b9631,642,1,00:21:11.915,21,11,50/50,34,Switzerland,From Corner,Hungary,Ádám Nagy,Right Defensive Midfield,"[11.7, 3.7]",0.0,True,"['c33be798-7d34-4e78-ad9d-76e2f81c6f74', 'ca0dd802-af78-4f79-b1b4-c7bd6a98e985']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930159,773,916,7162,,
c33be798-7d34-4e78-ad9d-76e2f81c6f74,643,1,00:21:11.915,21,11,50/50,34,Switzerland,From Corner,Switzerland,Remo Freuler,Right Defensive Midfield,"[108.4, 76.4]",0.0,True,['564b8a0c-c63e-478e-be3d-fc82379b9631'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930159,773,773,6983,,
0d9edbf7-ffd2-47ee-9037-2845eb1ff695,680,1,00:21:59.935,21,59,50/50,36,Hungary,From Throw In,Hungary,Roland Sallai,Right Attacking Midfield,"[66.9, 37.0]",0.0,True,['20813412-8f0e-42f9-a035-db2d3fd87706'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3930159,916,916,19316,,
20813412-8f0e-42f9-a035-db2d3fd87706,681,1,00:21:59.935,21,59,50/50,36,Hungary,From Throw In,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,"[53.2, 43.1]",0.0,True,['0d9edbf7-ffd2-47ee-9037-2845eb1ff695'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930159,916,773,5544,,
4fe0ab95-5eef-4b92-acb6-de701e510f3f,2884,2,00:36:13.137,81,13,50/50,131,Hungary,From Throw In,Switzerland,Mohamed Zeki Amdouni,Left Attacking Midfield,"[26.3, 34.8]",0.0,True,"['8d761946-1c71-4c83-bf86-91a33f0aad7c', '9f9799f6-7c9e-47ef-a3dd-5d88b247fb96']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930159,916,773,48335,,
9f9799f6-7c9e-47ef-a3dd-5d88b247fb96,2885,2,00:36:13.137,81,13,50/50,131,Hungary,From Throw In,Hungary,Attila Fiola,Right Center Back,"[93.8, 45.3]",0.0,True,['4fe0ab95-5eef-4b92-acb6-de701e510f3f'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930159,916,916,11268,,
cb4cd759-fcc4-41c7-afcf-477f2fb32369,262,1,00:06:56.720,6,56,50/50,15,Germany,Regular Play,Scotland,Callum McGregor,Left Defensive Midfield,"[21.9, 10.1]",0.0,True,['d1c768c4-2fcb-4480-8ea9-92dbcc465831'],"{'outcome': {'id': 2, 'name': 'Success To Opposition'}}",3930158,770,942,10534,,True
d1c768c4-2fcb-4480-8ea9-92dbcc465831,263,1,00:06:56.720,6,56,50/50,15,Germany,Regular Play,Germany,İlkay Gündoğan,Center Attacking Midfield,"[98.2, 70.0]",0.0,True,['cb4cd759-fcc4-41c7-afcf-477f2fb32369'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930158,770,770,10287,,
64ef27a9-f367-4d29-9f8f-7ca9752ea357,1090,1,00:27:51.479,27,51,50/50,40,Scotland,From Throw In,Scotland,Ryan Christie,Left Wing,"[98.9, 12.5]",0.0,True,"['932053b8-11ca-4765-986c-b4e0552e1666', 'ad198b76-c597-4108-9c43-04b4843e4de1']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930158,942,942,12510,,
932053b8-11ca-4765-986c-b4e0552e1666,1091,1,00:27:51.479,27,51,50/50,40,Scotland,From Throw In,Germany,Robert Andrich,Right Defensive Midfield,"[21.2, 67.6]",0.0,True,['64ef27a9-f367-4d29-9f8f-7ca9752ea357'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930158,942,770,9195,,
217ee3aa-04fd-45ed-9767-8e28ccf77404,1372,1,00:34:33.089,34,33,50/50,50,Germany,From Free Kick,Scotland,John McGinn,Left Center Midfield,"[41.9, 5.2]",0.0,True,['0acbe570-d4ad-44ed-b0f3-0c7c3ccdefae'],"{'outcome': {'id': 1, 'name': 'Lost'}}",3930158,770,942,9974,,
0acbe570-d4ad-44ed-b0f3-0c7c3ccdefae,1373,1,00:34:33.089,34,33,50/50,50,Germany,From Free Kick,Germany,Robert Andrich,Right Defensive Midfield,"[78.2, 74.9]",0.0,True,['217ee3aa-04fd-45ed-9767-8e28ccf77404'],"{'outcome': {'id': 3, 'name': 'Success To Team'}}",3930158,770,770,9195,True,
074957de-98d3-45a9-863e-a7524857ba3e,3169,2,00:43:47.587,88,47,50/50,133,Germany,From Kick Off,Scotland,Lawrence Shankland,Center Forward,"[34.8, 12.2]",0.0,True,"['400a84b2-b087-41eb-b884-15e741cf6572', '8529eff7-65ff-44e9-bb46-f342dab9b346']","{'outcome': {'id': 1, 'name': 'Lost'}}",3930158,770,942,38169,,
8529eff7-65ff-44e9-bb46-f342dab9b346,3170,2,00:43:47.587,88,47,50/50,133,Germany,From Kick Off,Germany,Joshua Kimmich,Right Back,"[85.3, 67.9]",0.0,True,['074957de-98d3-45a9-863e-a7524857ba3e'],"{'outcome': {'id': 4, 'name': 'Won'}}",3930158,770,770,5579,,
